activity_id,week,location_id,co_share_group
A057,18,SEC:BET:S15_S16:EB,b3
A057,18,PLAT:BET:S16:EB,b3
A056,18,PLAT:ALP:H02:WB,b1
A056,18,SEC:ALP:H02_S05:WB,b1
A056,18,PLAT:ALP:S05:WB,b1
A056,18,SEC:ALP:S05_S06:WB,b1
A056,18,PLAT:ALP:S06:WB,b1
A056,18,SEC:ALP:S06_S07:WB,b1
A056,18,PLAT:ALP:S07:WB,b1
A054,18,PLAT:ALP:S04:EB,b4
A054,18,SEC:ALP:S04_H01:EB,b4
A054,18,PLAT:ALP:H01:EB,b4
A054,18,SEC:ALP:H01_H02:EB,b4
A054,18,PLAT:ALP:H02:EB,b4
A054,18,SEC:ALP:H02_S05:EB,b4
A054,18,PLAT:ALP:S05:EB,b4
A004,18,PLAT:ALP:S03:EB,b4
A004,18,SEC:ALP:S03_S04:EB,b4
A004,18,PLAT:ALP:S04:EB,b4
A004,18,SEC:ALP:S04_H01:EB,b4
A004,18,PLAT:ALP:H01:EB,b4
A043,18,PLAT:BET:H02:EB,b3
A043,18,SEC:BET:H02_S15:EB,b3
A043,18,PLAT:BET:S15:EB,b3
A043,18,SEC:BET:S15_S16:EB,b3
A043,18,PLAT:BET:S16:EB,b3
A043,18,SEC:BET:S16_S17:EB,b3
A043,18,PLAT:BET:S17:EB,b3
A060,18,PLAT:BET:H02:EB,b3
A060,18,SEC:BET:H02_S15:EB,b3
A060,18,PLAT:BET:S15:EB,b3
A060,18,SEC:BET:S15_S16:EB,b3
A060,18,PLAT:BET:S16:EB,b3
A038,18,PLAT:BET:S17:EB,b3
A038,18,SEC:BET:S17_S18:EB,b3
A038,18,PLAT:BET:S18:EB,b3
A046,18,PLAT:ALP:S05:WB,b1
A046,18,SEC:ALP:S05_S06:WB,b1
A046,18,PLAT:ALP:S06:WB,b1
A074,19,PLAT:ALP:H01:EB,b1
A074,19,SEC:ALP:H01_H02:EB,b1
A074,19,PLAT:ALP:H02:EB,b1
A014,19,PLAT:ALP:S07:EB,b2
A014,19,SEC:ALP:S07_S08:EB,b2
A014,19,PLAT:ALP:S08:EB,b2
A004,19,PLAT:ALP:S03:EB,b1
A004,19,SEC:ALP:S03_S04:EB,b1
A004,19,PLAT:ALP:S04:EB,b1
A004,19,SEC:ALP:S04_H01:EB,b1
A004,19,PLAT:ALP:H01:EB,b1
A038,19,PLAT:BET:S17:EB,b3
A038,19,SEC:BET:S17_S18:EB,b3
A038,19,PLAT:BET:S18:EB,b3
A059,20,PLAT:ALP:S06:WB,b1
A059,20,SEC:ALP:S06_S07:WB,b1
A059,20,PLAT:ALP:S07:WB,b1
A059,20,SEC:ALP:S07_S08:WB,b1
A059,20,PLAT:ALP:S08:WB,b1
A017,20,PLAT:BET:H01:EB,b2
A017,20,SEC:BET:H01_H02:EB,b2
A017,20,PLAT:BET:H02:EB,b2
A017,20,SEC:BET:H02_S15:EB,b2
A017,20,PLAT:BET:S15:EB,b2
A017,20,SEC:BET:S15_S16:EB,b2
A017,20,PLAT:BET:S16:EB,b2
A057,20,PLAT:BET:H02:EB,b2
A057,20,SEC:BET:H02_S15:EB,b2
A057,20,PLAT:BET:S15:EB,b2
A057,20,SEC:BET:S15_S16:EB,b2
A057,20,PLAT:BET:S16:EB,b2
A047,20,PLAT:ALP:H02:EB,b3
A047,20,SEC:ALP:H02_S05:EB,b3
A047,20,PLAT:ALP:S05:EB,b3
A047,20,SEC:ALP:S05_S06:EB,b3
A047,20,PLAT:ALP:S06:EB,b3
A040,20,PLAT:BET:H01:EB,b2
A040,20,SEC:BET:H01_H02:EB,b2
A040,20,PLAT:BET:H02:EB,b2
A040,20,SEC:BET:H02_S15:EB,b2
A040,20,PLAT:BET:S15:EB,b2
A040,20,SEC:BET:S15_S16:EB,b2
A040,20,PLAT:BET:S16:EB,b2
A007,20,PLAT:BET:H01:EB,b2
A007,20,SEC:BET:H01_H02:EB,b2
A007,20,PLAT:BET:H02:EB,b2
A050,20,PLAT:ALP:S03:WB,b4
A050,20,SEC:ALP:S03_S04:WB,b4
A050,20,PLAT:ALP:S04:WB,b4
A050,20,SEC:ALP:S04_H01:WB,b4
A050,20,PLAT:ALP:H01:WB,b4
A065,20,PLAT:BET:S12:WB,b5
A065,20,SEC:BET:S12_S13:WB,b5
A065,20,PLAT:BET:S13:WB,b5
A069,20,PLAT:ALP:S03:WB,b4
A069,20,SEC:ALP:S03_S04:WB,b4
A069,20,PLAT:ALP:S04:WB,b4
A069,20,SEC:ALP:S04_H01:WB,b4
A069,20,PLAT:ALP:H01:WB,b4
A069,20,SEC:ALP:H01_H02:WB,b4
A069,20,PLAT:ALP:H02:WB,b4
A059,21,PLAT:ALP:S06:WB,b1
A059,21,SEC:ALP:S06_S07:WB,b1
A059,21,PLAT:ALP:S07:WB,b1
A059,21,SEC:ALP:S07_S08:WB,b1
A059,21,PLAT:ALP:S08:WB,b1
A017,21,PLAT:BET:H01:EB,b2
A017,21,SEC:BET:H01_H02:EB,b2
A017,21,PLAT:BET:H02:EB,b2
A017,21,SEC:BET:H02_S15:EB,b2
A017,21,PLAT:BET:S15:EB,b2
A017,21,SEC:BET:S15_S16:EB,b2
A017,21,PLAT:BET:S16:EB,b2
A057,21,PLAT:BET:H02:EB,b2
A057,21,SEC:BET:H02_S15:EB,b2
A057,21,PLAT:BET:S15:EB,b2
A057,21,SEC:BET:S15_S16:EB,b2
A057,21,PLAT:BET:S16:EB,b2
A023,21,PLAT:ALP:S03:WB,b3
A023,21,SEC:ALP:S03_S04:WB,b3
A023,21,PLAT:ALP:S04:WB,b3
A013,21,PLAT:ALP:S05:WB,b1
A013,21,SEC:ALP:S05_S06:WB,b1
A013,21,PLAT:ALP:S06:WB,b1
A047,21,PLAT:ALP:H02:EB,b4
A047,21,SEC:ALP:H02_S05:EB,b4
A047,21,PLAT:ALP:S05:EB,b4
A047,21,SEC:ALP:S05_S06:EB,b4
A047,21,PLAT:ALP:S06:EB,b4
A043,21,PLAT:BET:H02:EB,b2
A043,21,SEC:BET:H02_S15:EB,b2
A043,21,PLAT:BET:S15:EB,b2
A043,21,SEC:BET:S15_S16:EB,b2
A043,21,PLAT:BET:S16:EB,b2
A043,21,SEC:BET:S16_S17:EB,b2
A043,21,PLAT:BET:S17:EB,b2
A007,21,PLAT:BET:H01:EB,b2
A007,21,SEC:BET:H01_H02:EB,b2
A007,21,PLAT:BET:H02:EB,b2
A017,22,PLAT:BET:H01:EB,b1
A017,22,SEC:BET:H01_H02:EB,b1
A017,22,PLAT:BET:H02:EB,b1
A017,22,SEC:BET:H02_S15:EB,b1
A017,22,PLAT:BET:S15:EB,b1
A017,22,SEC:BET:S15_S16:EB,b1
A017,22,PLAT:BET:S16:EB,b1
A057,22,PLAT:BET:H02:EB,b1
A057,22,SEC:BET:H02_S15:EB,b1
A057,22,PLAT:BET:S15:EB,b1
A057,22,SEC:BET:S15_S16:EB,b1
A057,22,PLAT:BET:S16:EB,b1
A023,22,PLAT:ALP:S03:WB,b2
A023,22,SEC:ALP:S03_S04:WB,b2
A023,22,PLAT:ALP:S04:WB,b2
A056,22,PLAT:ALP:H02:WB,b3
A056,22,SEC:ALP:H02_S05:WB,b3
A056,22,PLAT:ALP:S05:WB,b3
A056,22,SEC:ALP:S05_S06:WB,b3
A056,22,PLAT:ALP:S06:WB,b3
A056,22,SEC:ALP:S06_S07:WB,b3
A056,22,PLAT:ALP:S07:WB,b3
A013,22,PLAT:ALP:S05:WB,b3
A013,22,SEC:ALP:S05_S06:WB,b3
A013,22,PLAT:ALP:S06:WB,b3
A040,22,PLAT:BET:H01:EB,b1
A040,22,SEC:BET:H01_H02:EB,b1
A040,22,PLAT:BET:H02:EB,b1
A040,22,SEC:BET:H02_S15:EB,b1
A040,22,PLAT:BET:S15:EB,b1
A040,22,SEC:BET:S15_S16:EB,b1
A040,22,PLAT:BET:S16:EB,b1
A007,22,PLAT:BET:H01:EB,b1
A007,22,SEC:BET:H01_H02:EB,b1
A007,22,PLAT:BET:H02:EB,b1
A046,22,PLAT:ALP:S05:WB,b3
A046,22,SEC:ALP:S05_S06:WB,b3
A046,22,PLAT:ALP:S06:WB,b3
A036,22,PLAT:BET:S14:EB,b1
A036,22,SEC:BET:S14_H01:EB,b1
A036,22,PLAT:BET:H01:EB,b1
A017,23,PLAT:BET:H01:EB,b1
A017,23,SEC:BET:H01_H02:EB,b1
A017,23,PLAT:BET:H02:EB,b1
A017,23,SEC:BET:H02_S15:EB,b1
A017,23,PLAT:BET:S15:EB,b1
A017,23,SEC:BET:S15_S16:EB,b1
A017,23,PLAT:BET:S16:EB,b1
A072,23,PLAT:ALP:S04:EB,b2
A072,23,SEC:ALP:S04_H01:EB,b2
A072,23,PLAT:ALP:H01:EB,b2
A072,23,SEC:ALP:H01_H02:EB,b2
A072,23,PLAT:ALP:H02:EB,b2
A023,23,PLAT:ALP:S03:WB,b3
A023,23,SEC:ALP:S03_S04:WB,b3
A023,23,PLAT:ALP:S04:WB,b3
A055,23,PLAT:BET:S13:EB,b1
A055,23,SEC:BET:S13_S14:EB,b1
A055,23,PLAT:BET:S14:EB,b1
A055,23,SEC:BET:S14_H01:EB,b1
A055,23,PLAT:BET:H01:EB,b1
A055,23,SEC:BET:H01_H02:EB,b1
A055,23,PLAT:BET:H02:EB,b1
A013,23,PLAT:ALP:S05:WB,b4
A013,23,SEC:ALP:S05_S06:WB,b4
A013,23,PLAT:ALP:S06:WB,b4
A007,23,PLAT:BET:H01:EB,b1
A007,23,SEC:BET:H01_H02:EB,b1
A007,23,PLAT:BET:H02:EB,b1
A036,23,PLAT:BET:S14:EB,b1
A036,23,SEC:BET:S14_H01:EB,b1
A036,23,PLAT:BET:H01:EB,b1
A017,24,PLAT:BET:H01:EB,b1
A017,24,SEC:BET:H01_H02:EB,b1
A017,24,PLAT:BET:H02:EB,b1
A017,24,SEC:BET:H02_S15:EB,b1
A017,24,PLAT:BET:S15:EB,b1
A017,24,SEC:BET:S15_S16:EB,b1
A017,24,PLAT:BET:S16:EB,b1
A023,24,PLAT:ALP:S03:WB,b2
A023,24,SEC:ALP:S03_S04:WB,b2
A023,24,PLAT:ALP:S04:WB,b2
A042,24,PLAT:BET:S15:EB,b1
A042,24,SEC:BET:S15_S16:EB,b1
A042,24,PLAT:BET:S16:EB,b1
A042,24,SEC:BET:S16_S17:EB,b1
A042,24,PLAT:BET:S17:EB,b1
A042,24,SEC:BET:S17_S18:EB,b1
A042,24,PLAT:BET:S18:EB,b1
A013,24,PLAT:ALP:S05:WB,b3
A013,24,SEC:ALP:S05_S06:WB,b3
A013,24,PLAT:ALP:S06:WB,b3
A001,24,PLAT:BET:S15:EB,b1
A001,24,SEC:BET:S15_S16:EB,b1
A001,24,PLAT:BET:S16:EB,b1
A001,24,SEC:BET:S16_S17:EB,b1
A001,24,PLAT:BET:S17:EB,b1
A073,24,PLAT:BET:H01:EB,b1
A073,24,SEC:BET:H01_H02:EB,b1
A073,24,PLAT:BET:H02:EB,b1
A073,24,SEC:BET:H02_S15:EB,b1
A073,24,PLAT:BET:S15:EB,b1
A036,24,PLAT:BET:S14:EB,b1
A036,24,SEC:BET:S14_H01:EB,b1
A036,24,PLAT:BET:H01:EB,b1
A008,25,PLAT:BET:S17:EB,b1
A008,25,SEC:BET:S17_S18:EB,b1
A008,25,PLAT:BET:S18:EB,b1
A066,25,PLAT:ALP:S02:WB,b2
A066,25,SEC:ALP:S02_S03:WB,b2
A066,25,PLAT:ALP:S03:WB,b2
A066,25,SEC:ALP:S03_S04:WB,b2
A066,25,PLAT:ALP:S04:WB,b2
A066,25,SEC:ALP:S04_H01:WB,b2
A066,25,PLAT:ALP:H01:WB,b2
A023,25,PLAT:ALP:S03:WB,b2
A023,25,SEC:ALP:S03_S04:WB,b2
A023,25,PLAT:ALP:S04:WB,b2
A042,25,PLAT:BET:S15:EB,b1
A042,25,SEC:BET:S15_S16:EB,b1
A042,25,PLAT:BET:S16:EB,b1
A042,25,SEC:BET:S16_S17:EB,b1
A042,25,PLAT:BET:S17:EB,b1
A042,25,SEC:BET:S17_S18:EB,b1
A042,25,PLAT:BET:S18:EB,b1
A001,25,PLAT:BET:S15:EB,b1
A001,25,SEC:BET:S15_S16:EB,b1
A001,25,PLAT:BET:S16:EB,b1
A001,25,SEC:BET:S16_S17:EB,b1
A001,25,PLAT:BET:S17:EB,b1
A050,25,PLAT:ALP:S03:WB,b2
A050,25,SEC:ALP:S03_S04:WB,b2
A050,25,PLAT:ALP:S04:WB,b2
A050,25,SEC:ALP:S04_H01:WB,b2
A050,25,PLAT:ALP:H01:WB,b2
A036,25,PLAT:BET:S14:EB,b3
A036,25,SEC:BET:S14_H01:EB,b3
A036,25,PLAT:BET:H01:EB,b3
A008,26,PLAT:BET:S17:EB,b1
A008,26,SEC:BET:S17_S18:EB,b1
A008,26,PLAT:BET:S18:EB,b1
A023,26,PLAT:ALP:S03:WB,b2
A023,26,SEC:ALP:S03_S04:WB,b2
A023,26,PLAT:ALP:S04:WB,b2
A013,26,PLAT:ALP:S05:WB,b3
A013,26,SEC:ALP:S05_S06:WB,b3
A013,26,PLAT:ALP:S06:WB,b3
A042,26,PLAT:BET:S15:EB,b1
A042,26,SEC:BET:S15_S16:EB,b1
A042,26,PLAT:BET:S16:EB,b1
A042,26,SEC:BET:S16_S17:EB,b1
A042,26,PLAT:BET:S17:EB,b1
A042,26,SEC:BET:S17_S18:EB,b1
A042,26,PLAT:BET:S18:EB,b1
A051,26,PLAT:BET:S17:WB,b4
A051,26,SEC:BET:S17_S18:WB,b4
A051,26,PLAT:BET:S18:WB,b4
A036,26,PLAT:BET:S14:EB,b5
A036,26,SEC:BET:S14_H01:EB,b5
A036,26,PLAT:BET:H01:EB,b5
A008,27,PLAT:BET:S17:EB,b1
A008,27,SEC:BET:S17_S18:EB,b1
A008,27,PLAT:BET:S18:EB,b1
A023,27,PLAT:ALP:S03:WB,b2
A023,27,SEC:ALP:S03_S04:WB,b2
A023,27,PLAT:ALP:S04:WB,b2
A007,27,PLAT:BET:H01:EB,b3
A007,27,SEC:BET:H01_H02:EB,b3
A007,27,PLAT:BET:H02:EB,b3
A051,27,PLAT:BET:S17:WB,b4
A051,27,SEC:BET:S17_S18:WB,b4
A051,27,PLAT:BET:S18:WB,b4
A036,27,PLAT:BET:S14:EB,b3
A036,27,SEC:BET:S14_H01:EB,b3
A036,27,PLAT:BET:H01:EB,b3
A008,28,PLAT:BET:S17:EB,b1
A008,28,SEC:BET:S17_S18:EB,b1
A008,28,PLAT:BET:S18:EB,b1
A007,28,PLAT:BET:H01:EB,b2
A007,28,SEC:BET:H01_H02:EB,b2
A007,28,PLAT:BET:H02:EB,b2
A036,28,PLAT:BET:S14:EB,b2
A036,28,SEC:BET:S14_H01:EB,b2
A036,28,PLAT:BET:H01:EB,b2
A075,29,PLAT:BET:H01:WB,b1
A075,29,SEC:BET:H01_H02:WB,b1
A075,29,PLAT:BET:H02:WB,b1
